"id","year","season","month","date_begin","date_end","date_begin_long","category","category_code","category_2","category_3","category_4","category_extra","description_original","description_comment","location","country"
"F3107",1889,"summer","7","17","17","1889-07-17","1:1:2:8:, 1:2:3:","1:1:2:8:","weather description","precipitation","thunderstorm","1:2:3:opfer","17. juulil on Läänemaast väike pikse pilv üle  käinud. Oidermas – 1 teomees surnuks, teise vigaseks, 2 talumaja põlema. Lihula  poole liikudes heinahoone ja kuhjad põletanud ja Lihula karjamõisa rehetuba koos  peksumasinaga põlenud. Matsalu mõisas rehe 300 koorma ristikuga maha põletanud ja  siis merele liikunud.)",NA,"ee:h:we:mihkli:oiderma:","ee"
"C621",1820,"autumn","10","12","15","1820-10-12","1:1:5:4:, 1:1:4:5:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark",NA,"12. Oktoobril (u.k.) tõusis torm N-st ja oldi sunnitud jääma ankrusse","ee:ne:ha:naissaar:","ee"
"F2313",1867,"summer","7","13","13","1867-07-13","1:1:2:8:, 1:2:3:","1:1:2:8:","weather description","precipitation","thunderstorm","1:2:3:gebäude","Tallinnast. (Läänemaalt) Kuidas Tallinna seitung kõneleb, on selle ku 13. päeval pikne Martna kirriko mõisa põllema lönud, kus õpetaja keik omen asjo on tulle roaks piddanud jätma",NA,"ee:h:we:la:martna:rannamois:","ee"
"G0437",1885,NA,"7","3","3","1885-07-03","1:1:5:4:, 1:1:2:8:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:dächer; 1:2:1:verbreiteteschäden","Wie wir erfahren, hat am Freitag Nachmittag in Kokenhusen und Bilsteinshof ein Unwetter stattgefunden. Im Schweizerhause zu Bilsteinshof wurde durch den Sturm das Dach abgedeckt und ebendaselbst ein alter, großer Baum entwurzelt. Im Persethal hat der Sturm bedeutende Verwüstungen angerichtet.",NA,"lv:ml:kk:","lv"
"G0291",1882,NA,"6","28","28","1882-06-28","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:bäume","Um die Mittagszeit und Nachmittags fiel dann wieder das Thermometer auf 17 Gr. und es tobte ein Sturm, der unter den Obstbäumen in den Gärten viel Schaden angerichtet hat",NA,"lv:h:ku:","lv"
"F3137",1890,"spring","3","1","15","1890-03-01","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"Möödunud neljapäeval on Märjamaal esimest kevade müristamist kuuldud.",NA,"ee:h:we:marjamaa","ee"
"F3300",1894,"summer","8","12","12","1894-08-12","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"Uulu mõisa lähedal on pikne paarkümmend telegrafiposti ärarikkunud, ka mitmel männal koore mahakiskunud.",NA,"ee:h:we:haademeeste:uulu:","ee"
"F3106",1889,"summer","7","17","17","1889-07-17","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"17. juulil on Läänemaast väike pikse pilv üle käinud,  kuid palju kahju teinud.",NA,"ee:we:la:","ee"
"C695",1822,"summer","7",NA,NA,"1822-07-NA","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"Tarto-maalt sel 2.Augustil. Meil on nüüd neljas näddal käes, et sedda päwa polle olnud, mil mürristamist polleks kuuldud; waid on sedda igga päew, ja mõnikord kolm, nelli ehk wiiski kord päevad tulnud. Et nüüd kül mürristamised kõvvad ja saggedad olnud, siis ep olle ommetige Juli kuul seda õnnetust liggimail kuuldud, mis Jani kuul mürristamised teinud. Seggasid kül mõnikord wihma hood heina töed ja leikust ürikesest ajast; agga olli sellegi pärast heina ja rukkikorjamise aeg ja ilm vägga hea",NA,"ee:se:ta:","ee"
"G0059",1892,"winter","12","20","21","1892-12-20","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:heftig","Seit gestern haben wir wieder Schneegestöber mit heftigem Sturme und einer Kälte von mehr als 10 Grad, die erst heute nachzulassen scheint.",NA,"ee:ne:tallinn:","ee"
"F2819",1884,"summer","6","4","4","1884-06-04","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"Valljalast [...] Esmaspäev 4. Jaanikuu pääval, tõusis lõuna ja õhtu vahelt paks vihma pilv nähtavale, mis igale põllu mehele südamsese rõõmust lootust äratas, sest maa pind oli paari nädalase kuiva läbi kovaks läinud ja taime sugu (rohi ja vili) oli halivas korras [...] Paari kordse kange müristamise järel hakkas küll vihma sadama. - aga vihma ühes ka rahet; mõned rahe terad olivad pähkle suurused [suurt kahju ei teinud]. Kuda kuuleme, on seesama pilv ka karja kihelkonnas paiguti kahju teinud...",NA,"ee:h:we:saaremaa:valjala:","ee"
"C1006",1834,"spring","3","4","4","1834-03-04","1:1:5:2:, 1:1:4:3:, 1:1:4:2:","1:1:5:2:","weather description","wind strength","moderate breeze (<bf6)","1:1:5:2:stark",NA,"4.märts, tugev WSW tuul mit dicken Schneegeströber","ee:we:la:paldiski:","ee"
"G0190",1899,"winter","1","12","12","1899-01-12","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:schifffahrt;1:2:1:schiffe","Der russische Gaffelschooner „Masirbe"" lief gestern, nachdem derselbe 15 Tage in See gewesen war, in unseren Hafen ein. Derselbe war auf seiner Reise schon bis zur Insel Oeland vor gedrungen ; da aber die westlichen Stürme nicht nachließen und er zudem noch einen Theil seiner Deck ladung durch Sturzsee verlor, so sah er sich gezwungen. Libau als Nothhafen zu nehmen. Sonst hat das Schiff keinen Schaden genommen und beabsichtigt daher nachdem die Deckladung wieder zurecht gestaut sein wird, die Reise fortzusetzen. _Reval. Der „Reu. Beub."" vom 12, Januar schreibt: Der bei Filsand gestrandete Dampfer „Europa"" hat in den letzten Tagen bei den herrschenden westlichen Stürmen einen schweren Stand gehabt. Nach einer Meldung von Sonntag Abend hatte sich schon dann die „Europa"" um 3 Fuß tiefer in den Boden gegraben. Da er steinig sein soll, ist sie voraussichtlich schwer beschädigt worden. Gestern lagen des Sturmes wegen die bei der „Europa"" beschäftigten Dampfer und Segler sämmtlich in der Kihelkondschen Bucht vor Anker. Die Bergungsflotille ist um den Rotermann'schen Dampfer „Axel"" vermehrt worden, der für die Baumwoll fruchten gechartert worden ist. Sonnabend ging der „Axel"" mit dem „Erui"" zum Ort der Havarie aus wo seitdem die Arbeit hat ruhen müssen. Geborgen sind jetzt im Ganzen gegen 300 Ballen, die trocken an Land angekommen sind. ",NA,"ee:we:saaremaa:kihelkonna, lv:wl:li:","ee"
"G0012",1890,"autumn","10","6","6","1890-10-06","1:1:5:4:, 1:1:4:2:, 1:1:4:2:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:schiffsinkt","Am 6. Oktober Nachmittags 4 1/2 Uhr strandete bei SW.Sturm. dicker Luft mit Regen bei Polangen das von EkkenaeS mit Eisen beladene. nach Libau bestimmte ruffische — (finnlandische) — Galeasschiff .W e r a' Kapt. GulSstrom. Die aus 4 Mann bestehende Besatzung wurde, nachdem der Raketen- Apparat vergeblich Leinen über daS Schiff geworfen hatte und diese aus Unkenntnis der Schiffsmannschaft  nicht benutzt wurden, vermittelst eine« Fischerbootes, welches mit der Polanger Rettungsmannschaft bemannt war, glücklich gelandet. ",NA,"lv:h:wl:gr:palanga:","lv"
"F3367",1897,"autumn","11","4","4","1897-11-04","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark, 1:2:1:","Jämajast. Talve kuu esimeste päevade sees [4.nov. nagu selgub Virumaa teatest] oli siin kange torm rahe sajuga, mis palju kahju tegi. Mitmel viinud ta majade katused päält ära, mitmel tuulika tiivad, mitmel poetanud ta puu aeda jne.- Türju, Jämaja ja Kaunispäe rannast kuulukse ajanud. … [Samas lehes teada, arvata sama tormi kohta, mis Väikse väina tammi nii ära lõhkunud, et üle käimine praegu täiestei võimatu on.]",NA,"ee:we:sa:saaremaa:,  ee:h:ne:virumaa","ee"
"G0177",1898,"autumn","9","7","8","1898-09-07","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:todesopfer_120","Ueber die Opfer deß Sturmes vom 8. d. Mnts, berichtet die »Lib. Zr g."": .Nach neueren Meldungen scheint die Zahl der in der Nacht vom 7. auf den 8. September an unserer Küste verunglückten Fischer doch recht bedeutend zu sein. Wie uns mitgetheilt wird, ohne daß wir die Ziffern controliren können, sollen an der Küste zwischen Polangen und Libau 70 Fischer verunglückt sein. Noch höhere Zahlen liegen der Redaction des „Memeler DamvsbooN vor. Darnach sollen, wie uns das Blatt in collegialer Weise mittheilt, aus Polangen circa 30, aus den Fischerdörfern zwischen Polangen and Libau aber gegen 90 Fischer bei Ausübung ihres Berufes in der verhängnißvollen Nacht za Grunde gegangen sein.",NA,"lv:wl:li:","lv"
"G0603",1874,"spring","3","5","5","1874-03-05","1:1:5:3:, 1:1:4:8:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)",NA,NA,NA,"lv:sl:jelgava:        ","lv"
"G0436",1885,NA,"7","5","5","1885-07-05","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:","Von Mittag an zeitweilig heftiger Sturm.",NA,"lv:ml:riga:","lv"
"B20",1856,"summer","7","7","7","1856-07-07","1:1:5:4:, 1:1:2:7:, 1:1:2.8:, 1:1:4:3:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"Ein am 2 d.M. aufsteigendes, von W nach O gehendes 3 faches Gewitter mit Hagel, ein am 6 folgendes, haben die Temperatur nicht herabgesetzt und die jetzt eingetretene gute Witterung berechtigt den landmann zu grossen Hoffnungen. Das Heu wird mit gutem Erfolge eingesammelt die Sommergerste steht gut","Maholmist . 7. juulil – märgib supelsakste jõudmisest „Maholmschen Strande“ ja edasi.","ee:h:ne:virunigula:","ee"
"F3177",1890,"autumn","9","16","21","1890-09-16","1:1:5:4:, 1:1:5:2:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:2:8:gross, 1:1:5.4:stark","Wierland: Die schonen warmen und regenlosen Tage, die wir endlich nach einen fast zwei Monaste anduerden Regenperiode mit dem beginne des September erhielten, scheinen mit dem 12. ihren Abschluß gefunden zu haben; denn seit 13. haben wir täglich mehr oder weniger starker Regengüsse gehabt, dabei wehen fast ständig heftige Winde, die am 16 und 21. Sept. sogar zu schweren Stürmen ausarteten. Um 19. Sept. wurde hier am Abend und in der Nacht bei sehr niedrigen Barometerstande ein Wetterleuchten in westliche Richtung beobachtet. … zwei Male schwachen Donner, regnet, hagelte sich in der Nähe entladenden gewitter der Fall ist-",NA,"ee:we:la:","ee"
NA,1890,"autumn","11","12","12","1890-11-12","1:1:5:4:, 1:1:4:7:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:heftig","Am 12. November war das Schiff „Levi"" durch einen heftigen Oftsturm seines Ankers und seiner Segel beraubt worden und da der Sturm und die Kälte von 14 Grad Reaumur jegliche Arbeit, sich flott zu halten, trotz aller Anstrengung unmöglich gemacht, hatte die Mannschaft das Schiff, welches vom Eise weiter getrieben wurde, den Elementen überlassen, um sich in einer kleinen Kabine ohne Ofen vor dem Erfrieren zu schützen. Unweit der St. Johanniskirche, eine Werst vom Ufer entfernt. war das Schiff im Eise stecken geblieben. Am 13. Nov., gegen 6 Uhr Morgens, wurde unter Leitung des Vormannes der Station, Herrn I. Piel b u s eh, der Versuch gemacht, an das Schiff heranzukommen. Es gelang. Im verunglückten Schiff wurden 6 Bauern halberstarrt vorgefunden und sogleich ohne Unfall glücklich ans Land gebracht. Gegen 8 Uhr früh war die Rettung bewerkstelligt.",NA,"ee:h:we:saaremaa:orissaar","ee"
"C936",1829,"spring","5","10","10","1829-05-10","1:1:5:2:, 1:1:4:7:","1:1:5:2:","weather description","wind strength","moderate breeze (<bf6)","1:1:5:2:stark",NA,"10.mail (u.k.) õhtul kell 8 puhus tugev O tuul, satuti Osmussaare lähistel nii suurde jääkihti, mis muutus jääväljaks. Laev sai nii suure leki, et vajus. Meeskonna päästis üks prantsuse laev ja siis inglise laev tõi Naissaarele ning sealt 12.mail (u.k.) jõudsid Tallinna sadama","ee:we:la:osmussaar:","ee"
"F3275",1894,"winter","2","28","28","1894-02-28","1:1:5:3:, 1:1:4:1:, 1:1:4:8:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:2:stark","Heute bei dem starken SSO-Winde ist alles Eis bis auf einen schmalen Steif an der Küste zw. dem Hafen und dem Fischgraben geschwunden. Obgleich das Eis im Hafen selbst eine Dicke von ca 2 Werschok gehabt haben soll, war es doch so wenig consistent, daß es selbst von den kleinen Bugsirdampfern mit Leichtigkeit durchschnitten wurde",NA,"ee:ne:tallinn:","ee"
"F2719",1882,"spring","5","29","29","1882-05-29","1:1:5:4:, 1:1:2:8:, 1:2:3:, 1:1:2:3:, 1:1:2:7:, 1:2:2:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:3:verletzung, 1:2:3:blitzschlag_brände, 1:2:2:felder, 1:2:1:gebäude","Kange maru ja rahesadu. [Virumaalt] Lauba õhtu 29.Mail sadas Järva ja Virumaa rajadel hirmus kange maruga vihma ja rahet. Mitmes kohas on rukki põllud rahet rikutud. [...] Maru on palju tuuleveskid ja hoone ära lõhkunud. P mõisas lõi pitkne selsamal korral endised rehe [...] põlema. Ühes jäivad kolm inimest piktse löögist uimaseks, aga mitte surnuks.",NA,"ee:h:me:jarvamaa,  ee:h:ne:virumaa","ee"
"C779",1824,"autumn","11","7","7","1824-11-07","1:1:5:3:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:3:stark","Pernau, den 7. Nov. Diese ganze Nacht hindurch bis heute gegen Mittag haben wir einen heftigen Sturm aus der See gehabt, der das Wasser in Flusse und längs dem Strande dermaßen stiegen machte, wie es vor 23 Jahren, fast um dieselbe Zeit, hier der Fall war, wo jedoch das Wasser einen noch etwas höheren Stand hatte. Jetzt lag unsere Floßbrücke fast 6 Fuß höher als gewöhnlich, und nur wenig fehlte, wie wäre aus ihrem Schlusse gehoben, und so wie die Brücke über den kleinen Bach, in Stücken zertrümmert worden…",NA,"ee:we:parnu:","ee"
"F2787",1893,NA,NA,NA,NA,"1893-NA-NA","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,NA,"äikesevaatlused: Struktuur (järk. Nr.;  kuupäev; kellaeg; vihma kestvus kellaajaliselt; rahe kestvus; kust ilmakaarest tuli, kuhu läks; pilvede liik ja liikumine; kahjustused. Teated ümbruskonnas toimunud ja teatavaks saanud äikestest ja nende kahjustustest. Ajalehe väljalõiked (teated äikese esinemise, rahe esinemise ja kahjude kohta). Üleujutused, suured tormid, atmosfääri nähted, rändlindude saabumine, kevade tulek. Kaigarodovi ilmabülletänid; Dr. Falk'I ilmaprognoosid. Ilmastiku iseloomustusi Lääne-Euroopast.","ee:h:li:","ee"
"C786",1824,"autumn","11","18","18","1824-11-18","1:1:5:4:, 1:1:4:2:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark",NA,"18.novembri ööl tõusis torm SW, pumbad pidevalt töös. Pärast lõunat Osmussaare juures, torm WSW","ee:we:la:osmussaar:,  ee:ne:ha:naissaar:","ee"
"B274",1849,"summer","10",NA,NA,"1849-10-NA","1:1:5:2:","1:1:5:2:","weather description","wind strength","moderate breeze (<bf6)",NA,"Oct. 1848: ein sehr schlechter Monath täglich Regen Schnee und Wind.",NA,"ee:we:la:paldiski:","ee"
"G0225",1880,"autumn","10","9","9","1880-10-09","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark, 1:2:1:schiffsinkt","Der am 9. October wüthende Sturm hat an der estlandischen Küste, wie die „Rev. Ztg."" mittheilt, viel Schaden angerichtet. Außer mehreren Fischerböten, die unter Ziegelskoppel. Carlos und Wiems an's Land geworfen wurden, strandete auf der Spitze von-Ziegelskoppel eine Port Kundasche Galeas, ""Olander"" mit Ballast nach Reval bestimmt",NA,"ee:c:","ee"
"C765",1824,"spring","4","22","22","1824-04-22","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"schöne warme Tage, nur schade daß die warmen tage in diesem Monath immer Gewitter mit sich bringen, auf dieses Jahr war es der Fall, dem 22. Hat es schon Gewitter, und hier dem 28. Ein merkwürdiges Gewitter mit Schnee, nun frieren wir wieder",NA,"ee:h:ne:kadrina:","ee"
"C770",1824,"summer","6","21","24","1824-06-21","1:1:5:3:, 1:1:4:3:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:3:stark",NA,"Riias 21.-24.juunil tugev W tuul","lv:ml:riga:","lv"
"F3111",1889,"summer","7","24","24","1889-07-24","1:1:2:8:, 1:2:3:","1:1:2:8:","weather description","precipitation","thunderstorm","1:2:3:verletzung","Türi kihelkonnas, Kirna vallas on pikne 24- damal Juulil ühe peremehe elumaja põlema süüdanud, kusjuures üks ristimata lapsuke  kahju on saanud.",NA,"ee:h:me:jarvamaa:turi:","ee"
"G0453",1885,NA,"9","27","27","1885-09-27","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:heftig","Wegen des großen Sturmes, der in jener Nacht tobte, griff das Feuer so schnell um sich",NA,"lv:sl:jl:","lv"
"F3170",1890,"autumn","9","18","18","1890-09-18","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"Mineval nädalal on jälle nii rasked tormid möllanud, et mitmelt kohalt mereõnnetustest kuulda on. […] Aga ka mandremaal on tormi läbi häda juhtunud. Tallinnas, Vene uulitsas, kiskus tuul teise korra pealt ühe akna lahti, mis uulitsa peale ühe veikses lapse põlve kukkus ja temale surma saatis. 18- mal s.k.p. oli Tallinnas õige kange müristamine ja välgu löömine.",NA,"ee:ne:tallinn:","ee"
"C740",1823,"autumn","10","16","16","1823-10-16","1:1:5:4:, 1:1:4:1:, 1:1:4:2:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,NA,"4/16 okt. Jõuti Paldiski lähistele tuul SSW, muutus tormiks ja laev otsis Suuropi lahes varju. Kell 6 õhtul rebis torm ankru lahti ja torm ajas laeva Naissaare taha. Kell 9 jõuti Tallinna reidile, aga ankrud ei pidanud ja kogu öö risteldi Tallinna reidil","ee:ne:tallinn:","ee"
"F2725",1882,"summer","7","10","10","1882-07-10","1:1:2:8:, 1:1:2:7:, 1:2:1:, 1:2:3:","1:1:2:8:","weather description","precipitation","thunderstorm","1:2:1:gebäude, 1:2:3:blitzschlag_brände, 1:2:2:felder","Tartumaalt. Laupäev 10.skp. lõi pikne Tähhevere valla Kaidla küla Aadu talu maja põlema, kus juures peremehe teine külg pikse noolest haavatud sai. [Maja põles maani maha, sama pikne süütas läheduses ka heinakuhja.] Ka rahe rikkus nimetatud külas vilja nõnda ära, et...",NA,"ee:se:ta:","ee"
"G0634",1875,"autumn","11","28","28","1875-11-28","1:1:5:3:, 1:1:4:2:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)",NA,NA,NA,"lv:sl:jelgava:        ","lv"
"C796",1824,"winter","12","6","10","1824-12-06","1:1:5:4:, 1:1:4:5:, 1:1:4:6:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,NA,"Lübekist 3.detsembril (u.k.) väljunud laev sihtkohaga Peterburg, oli Läänemeres pidevate NO ja N tormide käes. Laev hakkas lekkima","bs:","bs"
"F3277",1894,"winter","2","6","10","1894-02-06","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark","Kuresaarest. Paari nädala eest, ühel öösel oli siin kange torm, et Tori külas mitmes kohas ves ituppa tuli, mitmes madalamas majas polnud enam muud kohta, kuid lapsed tõsteti kummudi pääle, sest voodid hakasivad ka juba toas ujuma. See mere tõus kestis paar päeva. Ka Tori sülla oli jäe ära rikkunud, nii et Sõrve taadid pidivad Suuresüllast läbi sõitma. Jämajast. [Teade Küünlakuu alguse kange tormi kohta, mis “merd kangesti üles leotas.”]",NA,"ee:we:sa:saaremaa:kuressaare:","ee"
