"id","year","season","month","date_begin","date_end","category","category_extra","location","description_original","description_comment","country","category_main"
NA,1890,"autumn","11","12","12","1:1:5:4:","1:1:5:4:heftig","ee:h:we:saaremaa:orissaar","Am 12. November war das Schiff „Levi"" durch einen heftigen Oftsturm seines Ankers und seiner Segel beraubt worden und da der Sturm und die Kalte von 14 Grad Reaumur jegliche Arbeit, sich flott zu halten, trotz aller Anstrengung unmoglich gemacht, hatte die Mannschaft das Schiff, welches vom Eise weiter getrieben wurde, den Elementen uberlassen, um sich in einer kleinen Kabine ohne Ofen vor dem Erfrieren zu schutzen. Unweit der St. Johanniskirche, eine Werst vom Ufer entfernt. war das Schiff im Eise stecken geblieben. Am 13. Nov., gegen 6 Uhr Morgens, wurde unter Leitung des Vormannes der Station, Herrn I. Piel b u s eh, der Versuch gemacht, an das Schiff heranzukommen. Es gelang. Im verungluckten Schiff wurden 6 Bauern halberstarrt vorgefunden und sogleich ohne Unfall glucklich ans Land gebracht. Gegen 8 Uhr fruh war die Rettung bewerkstelligt.",NA,"ee","1:1:5"
"C936",1829,"spring","5","10","10","1:1:5:2:","1:1:5:2:stark","ee:we:la:osmussaar:",NA,"10.mail (u.k.) ohtul kell 8 puhus tugev O tuul, satuti Osmussaare lahistel nii suurde jaakihti, mis muutus jaavaljaks. Laev sai nii suure leki, et vajus. Meeskonna paastis uks prantsuse laev ja siis inglise laev toi Naissaarele ning sealt 12.mail (u.k.) joudsid Tallinna sadama","ee","1:1:5"
"F3275",1894,"winter","2","28","28","1:1:5:3:","1:1:5:2:stark","ee:ne:tallinn:","Heute bei dem starken SSO-Winde ist alles Eis bis auf einen schmalen Steif an der Kuste zw. dem Hafen und dem Fischgraben geschwunden. Obgleich das Eis im Hafen selbst eine Dicke von ca 2 Werschok gehabt haben soll, war es doch so wenig consistent, da<U+00DF> es selbst von den kleinen Bugsirdampfern mit Leichtigkeit durchschnitten wurde",NA,"ee","1:1:5"
"F2719",1882,"spring","5","29","29","1:1:5:4:","1:2:3:verletzung, 1:2:3:blitzschlag_brande, 1:2:2:felder, 1:2:1:gebaude","ee:h:me:jarvamaa,  ee:h:ne:virumaa","Kange maru ja rahesadu. [Virumaalt] Lauba ohtu 29.Mail sadas Jarva ja Virumaa rajadel hirmus kange maruga vihma ja rahet. Mitmes kohas on rukki pollud rahet rikutud. [...] Maru on palju tuuleveskid ja hoone ara lohkunud. P moisas loi pitkne selsamal korral endised rehe [...] polema. Uhes jaivad kolm inimest piktse loogist uimaseks, aga mitte surnuks.",NA,"ee","1:1:5"
"C779",1824,"autumn","11","7","7","1:1:5:3:","1:1:5:3:stark","ee:we:parnu:","Pernau, den 7. Nov. Diese ganze Nacht hindurch bis heute gegen Mittag haben wir einen heftigen Sturm aus der See gehabt, der das Wasser in Flusse und langs dem Strande derma<U+00DF>en stiegen machte, wie es vor 23 Jahren, fast um dieselbe Zeit, hier der Fall war, wo jedoch das Wasser einen noch etwas hoheren Stand hatte. Jetzt lag unsere Flo<U+00DF>brucke fast 6 Fu<U+00DF> hoher als gewohnlich, und nur wenig fehlte, wie ware aus ihrem Schlusse gehoben, und so wie die Brucke uber den kleinen Bach, in Stucken zertrummert worden…",NA,"ee","1:1:5"
"F2787",1893,NA,NA,NA,NA,"1:1:2:8:",NA,"ee:h:li:",NA,"aikesevaatlused: Struktuur (jark. Nr.;  kuupaev; kellaeg; vihma kestvus kellaajaliselt; rahe kestvus; kust ilmakaarest tuli, kuhu laks; pilvede liik ja liikumine; kahjustused. Teated umbruskonnas toimunud ja teatavaks saanud aikestest ja nende kahjustustest. Ajalehe valjaloiked (teated aikese esinemise, rahe esinemise ja kahjude kohta). Uleujutused, suured tormid, atmosfaari nahted, randlindude saabumine, kevade tulek. Kaigarodovi ilmabulletanid; Dr. Falk'I ilmaprognoosid. Ilmastiku iseloomustusi Laane-Euroopast.","ee","1:1:2"
"C786",1824,"autumn","11","18","18","1:1:5:4:","1:1:5:4:stark","ee:we:la:osmussaar:,  ee:ne:ha:naissaar:",NA,"18.novembri ool tousis torm SW, pumbad pidevalt toos. Parast lounat Osmussaare juures, torm WSW","ee","1:1:5"
"B274",1849,"summer","10",NA,NA,"1:1:5:2:",NA,"ee:we:la:paldiski:","Oct. 1848: ein sehr schlechter Monath taglich Regen Schnee und Wind.",NA,"ee","1:1:5"
"G0225",1880,"autumn","10","9","9","1:1:5:4:","1:1:5:4:stark, 1:2:1:schiffsinkt","ee:c:","Der am 9. October wuthende Sturm hat an der estlandischen Kuste, wie die „Rev. Ztg."" mittheilt, viel Schaden angerichtet. Au<U+00DF>er mehreren Fischerboten, die unter Ziegelskoppel. Carlos und Wiems an's Land geworfen wurden, strandete auf der Spitze von-Ziegelskoppel eine Port Kundasche Galeas, ""Olander"" mit Ballast nach Reval bestimmt",NA,"ee","1:1:5"
"C765",1824,"spring","4","22","22","1:1:2:8:",NA,"ee:h:ne:kadrina:","schone warme Tage, nur schade da<U+00DF> die warmen tage in diesem Monath immer Gewitter mit sich bringen, auf dieses Jahr war es der Fall, dem 22. Hat es schon Gewitter, und hier dem 28. Ein merkwurdiges Gewitter mit Schnee, nun frieren wir wieder",NA,"ee","1:1:2"
"C770",1824,"summer","6","21","24","1:1:5:3:","1:1:5:3:stark","lv:ml:riga:",NA,"Riias 21.-24.juunil tugev W tuul","lv","1:1:5"
"F3111",1889,"summer","7","24","24","1:1:2:8:","1:2:3:verletzung","ee:h:me:jarvamaa:turi:","Turi kihelkonnas, Kirna vallas on pikne 24- damal Juulil uhe peremehe elumaja polema suudanud, kusjuures uks ristimata lapsuke  kahju on saanud.",NA,"ee","1:1:2"
"G0453",1885,NA,"9","27","27","1:1:5:4:","1:1:5:4:heftig","lv:sl:jl:","Wegen des gro<U+00DF>en Sturmes, der in jener Nacht tobte, griff das Feuer so schnell um sich",NA,"lv","1:1:5"
"F3170",1890,"autumn","9","18","18","1:1:2:8:",NA,"ee:ne:tallinn:","Mineval nadalal on jalle nii rasked tormid mollanud, et mitmelt kohalt mereonnetustest kuulda on. […] Aga ka mandremaal on tormi labi hada juhtunud. Tallinnas, Vene uulitsas, kiskus tuul teise korra pealt uhe akna lahti, mis uulitsa peale uhe veikses lapse polve kukkus ja temale surma saatis. 18- mal s.k.p. oli Tallinnas oige kange muristamine ja valgu loomine.",NA,"ee","1:1:2"
"C740",1823,"autumn","10","16","16","1:1:5:4:",NA,"ee:ne:tallinn:",NA,"4/16 okt. Jouti Paldiski lahistele tuul SSW, muutus tormiks ja laev otsis Suuropi lahes varju. Kell 6 ohtul rebis torm ankru lahti ja torm ajas laeva Naissaare taha. Kell 9 jouti Tallinna reidile, aga ankrud ei pidanud ja kogu oo risteldi Tallinna reidil","ee","1:1:5"
"F2725",1882,"summer","7","10","10","1:1:2:8:","1:2:1:gebaude, 1:2:3:blitzschlag_brande, 1:2:2:felder","ee:se:ta:","Tartumaalt. Laupaev 10.skp. loi pikne Tahhevere valla Kaidla kula Aadu talu maja polema, kus juures peremehe teine kulg pikse noolest haavatud sai. [Maja poles maani maha, sama pikne suutas laheduses ka heinakuhja.] Ka rahe rikkus nimetatud kulas vilja nonda ara, et...",NA,"ee","1:1:2"
"G0634",1875,"autumn","11","28","28","1:1:5:3:",NA,"lv:sl:jelgava:        ",NA,NA,"lv","1:1:5"
"C796",1824,"winter","12","6","10","1:1:5:4:",NA,"bs:",NA,"Lubekist 3.detsembril (u.k.) valjunud laev sihtkohaga Peterburg, oli Laanemeres pidevate NO ja N tormide kaes. Laev hakkas lekkima","bs","1:1:5"
"F3277",1894,"winter","2","6","10","1:1:5:4:","1:1:5:4:stark","ee:we:sa:saaremaa:kuressaare:","Kuresaarest. Paari nadala eest, uhel oosel oli siin kange torm, et Tori kulas mitmes kohas ves ituppa tuli, mitmes madalamas majas polnud enam muud kohta, kuid lapsed tosteti kummudi paale, sest voodid hakasivad ka juba toas ujuma. See mere tous kestis paar paeva. Ka Tori sulla oli jae ara rikkunud, nii et Sorve taadid pidivad Suuresullast labi soitma. Jamajast. [Teade Kuunlakuu alguse kange tormi kohta, mis “merd kangesti ules leotas.”]",NA,"ee","1:1:5"
"F2806",1884,"winter","1","14","14","1:1:5:4:","1:1:5:4:sehrstark, 1:2:1:gebaude","ee:we:parnu:","Parnust, 14.jaanuaril. tana keskoosel tousis maaratu suure tormi ajal Ohmanni majas tulekahju. Tuli laks kange tormiga edasi, havitas kolm lahemat maja ja gumnaasiumi eekooli koige korvaliste ehitustega ara. ... [Eesti Postimees No 4, 25.jaan. 1884 teatab sama tormist ja tulekahjust.]",NA,"ee","1:1:5"
"C480",1813,"autumn","10","1","6","1:1:5:3:","1:1:5:3:stark","bs:gf:",NA,"vene laevnik Afanasjev alustas oma galliotil “Feodor” Kroonlinnast Tallinna 29.septembril 1813.a. reisi. Terve teekonna valtel tuli voidelda tormiste vastutuultega ja korgete murdlainatega. … Laev Tallinna sadamas 6.oktoobril","bs","1:1:5"
"A421",1847,"autumn","10","7","7","1:1:5:4:",NA,"lv:s:","am 7. war es sturmisch und wieder dicker Nebel; am 8., morgens um 7 Uhr, kamen wir in Bolderaa an",NA,"lv","1:1:5"
NA,1872,"spring","5","10","11","1:1:5:4:","1:2:1.dacher; 1:2:1:gebaude; 1:2:1:verbreiteteschaden","lv:ml:kr:","Aber auch von abgedeckten Dachern, mit den Rahmen ausgehobencn Fenstern, zerstorten Treibhausern und selbst von der vollstandigen Demolirung zweier Gesinde in der Nahe von Cremon wei<U+00DF> der Brief zu",NA,"lv","1:1:5"
"G0570",1889,NA,"1","14","14","1:1:5:4:","1:2:1:dacher_baume, 1:2:1:verbreiteteschaden","lv:sl:jl:","Am 14. Jan schreibt d. Mit. Ztg."": um ca. 4 Uhr Morgens, brach uber Mitau ein sehr heftiger Sturm los, der so stark war, da<U+00DF> mehrere Witterungskundige behaupteten, seit ca. 10 Jahren einen solchen in Mitau und Umgegend nichl erlebt zu haben. In der Stadt sollen einige Laternenpfosten umgeworfen, au<U+00DF>erhalb der Stadt mehrere Dacher stark beschadigt und einige leichtgebaute Hauser sogar in schwankende Bewegung gerathen sein. Auch weiter hinein ins Land hat der Sturm manchen Schaden angerichtet.",NA,"lv","1:1:5"
"G0467",1886,NA,"2","19","19","1:1:5:4:",NA,"lv:wl:liepaja:","Gestern trieb ein Sturm aus Ost olles Eis nach See.",NA,"lv","1:1:5"
"F2644",1879,"spring","5","18","18","1:1:2:8:","1:2:3:blitzschlag_brande, 1:2:3:todesopfer_1","ee:h:se:pa:tori:sindi:","Parnumaalt [18.mail. on pikne Kilingis uhe talumaja polema loonud, 2 kobust ja uks 17 - aastane poiss polenud sisse.]",NA,"ee","1:1:2"
"G0649",1877,"spring","5","10","11","1:1:5:4:",NA,"lv:wl:riga:","Bei dominirendem Nordwinde, der in der vorletzten Nacht zu einem Sturm ausartete, ist die Witterung klar aber kalt.",NA,"lv","1:1:5"
"A98",1824,"winter","1","2","3","1:2:5:","1:1:5:4:verbreiteteschaden","lv:ml:riga:,   lv:wl:ju:bulduri:",NA,"Uberschwemmung, Sturm. Schaden an Zaunen, Garten, Hausern, Gebauden, Schiffen, Heu (2500 Thaler)","lv","1:2:5"
"H0061",1872,"spring","5","11","11","1:1:5:4:","1:2:1:denkmal","ee:me:ja:paide","Reval. Dem heftigen Sturme, welcher vorgestern (11. mai) auch bei uns wehte, ist ein Denkmal vergangener Zeiten zum Opfer gefallen. Am 11. Mai 8 Uhr Morgens sturzte, wie uns aus Wei<U+00DF>enstein gemeldet wird, der runde 74 Fu<U+00DF> hohe Eckihurm an der Nordostseite der dortigen Schlo<U+00DF>ruine zusammen.",NA,"ee","1:1:5"
"G0616",1874,"autumn","10","29","29","1:1:5:3:",NA,"lv:sl:jelgava:        ",NA,NA,"lv","1:1:5"
"G0383",1884,NA,"5","25","25","1:1:5:4:","1:1:5:4:stark","ee:h:vi:","Aus mehreren Gegenden ist uber Hagelwetter berichtet worden. Auch dem .Fell. Anz "" ist eine Mittheilung uber einen verheerenden Hagelschlag zugegangen, welcher am 25. Mai stattfand und in seiner vollen Gewalt namentlich den Hof S a a r a h o f betroffen hat. Bei tosendem Sturme ist daS Wetter niedergegangen",NA,"ee","1:1:5"
"A404",1848,"summer","8","10","11","1:1:5:4:",NA,"lv:s:","am 10. starken SW. und SSW.-Sturm mit Regen und Hagel und sehr hoher See, welches bis zum 11. morgens anhielt, wo wir um 9 Uhr in Bolderaa ankamen.",NA,"lv","1:1:5"
"D279",1829,"spring","5","21","21","1:1:5:4:",NA,"lv:ml:riga:","Sturm und Regen aus N",NA,"lv","1:1:5"
"F2672",1880,"autumn","10","7","8","1:1:5:4:",NA,"lv:ml:riga:","Riiast. Kauged tormid on 7. Ja 8 jne.   Oktoobri Riias, Tallinnas, Peeterburis jne. Rohkeste mollanud ja palju khju teinud;  nondasama ka enam ehk vahem Kuuramaal. ...",NA,"lv","1:1:5"
"G0442",1885,NA,"7","1","1","1:1:5:4:","1:1:5:4:heftig","lv:ml:al:","Das letzte Unwetter mit Gewitter Regen und hier und da auch Hagel hatten wir an Montag, den 1. Juli. Gegen den Abend des genannten Tage begannen drohende Gewitterwolken zuerst ohne Wind, spater getrieben von heftigem Sturm, uber uns sich zusammenziehen. Um 7 Uhr wurde es vollstandig dunkel und der Reger flo<U+00DF> in Stromen herunter. Gewitter und Bltze tobten in ungesehener und unerhorter Heftigkeit. Das Unwetter dauerte 3 1/2 Stunden, von 7 bis 10 1/2 Uhr Abends. Wahrend dieses Unwetter hat der Blitz, soviel bis jetzt bekannt, an acht Stellen eingeschlagen.",NA,"lv","1:1:5"
"G0447",1885,NA,"7","10","16","1:1:5:3:",NA,"lv:wl:liepaja:","Wahrend der ganzen vergangenen Woche herrschten westliche Sturme",NA,"lv","1:1:5"
"C679",1822,"summer","7","3","3","1:1:2:8:","1:1:2:8:schwer","ee:h:se:pa:karksi:","Karkuse kihelkonnast, Pernomaal. Meie maa koht on seesugune, kuhu suisel ajal vaga sagedasti vaga rangad muristamised langevad; ega pole aasta siin kohas olnud, mil pikne kahju tegemata oleks jaanud. Tannavoodsel suvel, mis sageda muristamiste parast koigis paigus malestatavaks on jaanud, oli meil Juuli kuul suurt kartust ja kahju, isearanis selle kuu 3-damal paeval, mil Karkuses laata peeti. Hirmus muristamine tuli kange rahe sajuga; see tegi puruks, ja loi maa sisse, mis Jumal mone peremehe loodetavaks pollu peale oli onnistanud: 16 peremeest Karkuse ja 11 peremeest",NA,"ee","1:1:2"
"C1018",1834,"autumn","10","2","3","1:1:5:4:","1:2:1:schifffahrt_eingeschrankt","ee:we:la:paldiski:",NA,"tugev WSW torm, 3.okt. tormine SW tuul (Kroonlinnast tulevad laevad otsivad varju)","ee","1:1:5"
"F3154",1890,"summer","6","23","23","1:1:2:8:",NA,"ee:h:me:jarvamaa,  ee:se:tartu:","Tartus suutas valk 23-mal Juunil jalle uhe maja polema, mis aga pea kustutatud sai. Ime on, et ukski inimene ei maleta, et valk Tartus enne on sisse loonud ja nuud on see kaks korda jarjeste sundinud. Seesama muristamine on maal [Tartumaal] ka onnetust sunnitanud, ta suutis uhe pere polema ja loi noorte peretutre Mari Purmask maha.",NA,"ee","1:1:2"
"C783",1824,"autumn","11","7","7","1:1:5:4:","1:1:5:4:stark","ee:ne:narva:","Narvast, sel 19-mal Novembril. Kui selle kuu 7-damal paeval see hirmus kange maru oli mis meie maal nii mitmes kohas monda kahju teinud, ja meie kallist ja kuulsat Peterburi linna pea hoopis oleks arakaotanud, kui ta kauemini oleks mollanud",NA,"ee","1:1:5"
"F2934",1886,"autumn","11","8","8","1:1:2:8:",NA,"ee:ne:ha:","Harjumaal on 8.talvekuu p. veel valja muristamist kuulda olnud.",NA,"ee","1:1:2"
"G0420",1885,NA,"5","9","9","1:1:5:4:","1:1:5:4:sehrstark, 1:2:1:dacher_fenster, ","lv:ml:ce:","ein furchtbares Unwetter [...] Dacher wurden durch den Sturm abgetragen und mehrere Schritte weiter in Stucken zur Erde niedergefchleudert; die Fenster wurden an vielen Stellen durch die niederprasselnden Hagelschllssen zertrummert und die Fensterrahmen mit sammt den Schlangen losgerissen und davon getragen; ein Mann wurde aus dem freiem Felde nebst Pflug und Pferd buchstablich von der Erde aufgehoben und niedergeworfen; eine Kuh wurde von den Wirbeln des Orkans erfa<U+00DF>t",NA,"lv","1:1:5"
"F2918",1886,"summer","6","9","9","1:1:2:8:",NA,"ee:h:li:","Ilmad olivad Eestimaal juba kolm nadalit pouased. [...] Puhapaeval, selle kuu 8.paaval, hakkas ilm pilvitama, muristamist oli kuulda ja mitmes paikas on ka vist vihma sadanud. Niisamuti tuli jargmisel ool kaunist kouevihma ja edasipidi naib veel tulema. Loodame, et kahjud jalle tasutud saavad, meie pollumeestel oleks suuremat kitsikut karta, kei ikaldust tuleb.-Rukis oitseb.",NA,"ee","1:1:2"
"G0107",1894,"autumn","10","14","15","1:1:5:4:","1:1:5:4:heftig","ee:se:tartu:","In der Nacht vom 14. auf den 15. d. Mts., zwischen 2 und Z Uhr vernahm ich wahrend des heftig wuthenden Sturmes und Regens ein Rutteln an meinem Schreibzimmerfenster, dem bald das Zertrummern der au<U+00DF>eren Scheibe folgte",NA,"ee","1:1:5"
"F3248",1893,"summer","7","10","10","1:1:2:8:",NA,"lv:ml:smiltene:","Das Gut Schlo<U+00DF> Smeleten 10.07 (22.07) Handelsweakehr. … Wormittags auf 23<U+00BA>R in Schaffen gestevergen war, um die Mittagzeit des genanten Tages aus. WWW ein starkes Gewitter, welches stwhweise, mit einem Orkan und Hangel werbunden war und bedeutenden Schaden verursacht tiat. … … … das Korn vom Hangel stark beschadigt worden. Zum gluch schernt das vom Hangel betroffene Areal nicht sehr gro<U+00DF> zu sein Ebenso hat der mit dem gewitter verbundene Orkan nur auf einer kunzen Struhe gewitter. Vom diesen Orkan ist am meisten betroffen das gut Alt- Bliskenshof und das bei diesen belergene Neu- Bliskenshofsche Oschup- Gefiner. … alte und diche Baume des Orkan gesturtzt. … Nach einer Pause von ea 2 Hunden, etwa um 4 Uhr Nachmittags, brach das Gewitter wiederum kas, nun aber aus der ontgegense<U+00DF>ten Richtung, aus SO, brachte auch einen Sturm mit svich, welcher jedoch du Gewalt des ersternen nicht erreichse und nur einigen Obstbaumen Schaden brachte",NA,"lv","1:1:2"
"G0181",1898,"autumn","11","21","21","1:1:5:4:","1:1:5:4:heftig, 1:2:1:schiffsinkt, 1:1:5:4:schifffahrt, 1:1:5:4:todesopfer_5:","lv:wl:li:","Durch den heftigen Sturm am 21. u. Mts. wurde, wie wir seinerzeit berichtet haben, der Gaffelschooner „Nooli"", Capitan Upsche, am Hafendamm zerschellt und verlor vier Mann seiner Besatzung. In diesen Tagen sind nun der „Lib. Z tg."" zufolge, die Leichen des Capitan und eines Matrosen von Fischern gefunden worden. Die Leichen werden auf dem Landweg nach Windau gebracht. ",NA,"lv","1:1:5"
"G0382",1884,NA,"5","25","25","1:1:5:4:","1:2:1:gebaude","lv:ml:ad:","Das Unwetter, das sich gestern Mittag wartend, theils in der Schule, theils im nur uber unsere Gegend zusammenzog entlud sich auf der schmalen Landzunge, die den gro<U+00DF>en von dem kleinen Wei<U+00DF>en See trennt, uber der hiesigen Parochialschule und schlug in den Viehstall daselbst ein. In einem Augenblick stand das Dach in hellen Flammen, und im nachsten hatte der bestige Sturm das Feuer bereits auf das Dach des danebenstehenden Gebaudes, das als Futterscheune diente, ubertragen. Letzteres konnte nicht gerettet  werden und ist ein Raub der Flammen geworden, wahrend beim ersteren das Feuer aus den Dachstuhl beschrankt wurde. Dank der Bemuhungen der vielen Menschen, die durch besondere Veranlassung hier gerade versammelt waren. In der Schule war soeben der Jahres-Schulconvent abgehalten worden, und schickte man sich darnach zu einer Versammlung auf dem nahebelegenen Kirchhofe wegen Vermessung von Erbbegrabnissen an. Viele  Gemeindeglieder waren zu dem Behufe zusammengekommen und befanden sich, das Unwetter abwartend, theils in der Schule, theils im nur einige 40 Schritte von der Brandstatte entfernten Kirchenkruge. Statt der beabsichtigten Vermessung gab es nun hei<U+00DF>e Arbeit gegen das wuthende Element und beim stromendsten Regen wetteiferten Herren und Bauer in der Bekampfung desselben.  Es gelang und der Schaden ist nicht gro<U+00DF>, da alles Vieh gerettet werden konnte und die Gebaude versichert find.",NA,"lv","1:1:5"
"G0174",1898,"autumn","9","3","3","1:1:5:4:","1:2:1:schiffsinkt","ee:ne:narva-joesuu:; ee:ne:la:mohni:","Wie wir erfahren, ist am vorigen Freitag zwischen Ekholm und Kalkgrund eine Barke mit gekappten Masten treibend gesehen worden. Als der Bergungsdampfer #Neptun"" in der bezeichneten Gegend ankam, war vom havarierten Schiff nichts mehr zu finden. An demselben Tage strandete bei Hungerburg der norwegische Dampf r „Folsjo"" ungefahr an derselben Stelle, wo erst kurzlich der Dampfer ""Lesley' flott gemacht worden war. Ebenfalls am Freitag wurde bei Hungerburg die hollandische Bark „Dienwendina"" vom Sturm an den Strand geworfen. ",NA,"ee","1:1:5"
"F2820",1884,"summer","6","5","5","1:1:2:8:","1:2:3:verletzung","ee:ne:ha:","15.skp. purustas pikne Tallinnast 8 versta Rakvere poole raudteel 10 telegrahvi posti ara, loi saalt edasi vahimajasse ja vigastas teevahi 7- aastasel tutrel molemad kaed. Mitmel pool on kahju teinud.",NA,"ee","1:1:2"
"F2788",1894,NA,NA,NA,NA,"1:1:2:8:",NA,"ee:h:li:",NA,"aikesevaatlused: Struktuur (jark. Nr.;  kuupaev; kellaeg; vihma kestvus kellaajaliselt; rahe kestvus; kust ilmakaarest tuli, kuhu laks; pilvede liik ja liikumine; kahjustused. Teated umbruskonnas toimunud ja teatavaks saanud aikestest ja nende kahjustustest. Ajalehe valjaloiked (teated aikese esinemise, rahe esinemise ja kahjude kohta). Uleujutused, suured tormid, atmosfaari nahted, randlindude saabumine, kevade tulek. Kaigarodovi ilmabulletanid; Dr. Falk'I ilmaprognoosid. Ilmastiku iseloomustusi Laane-Euroopast.","ee","1:1:2"
"H0064",1872,"spring","5","8","8","1:1:5:4:","1:2:1:kirche","lv:ml:ce:","aus einem Privatbriefe mitgetheilt, da<U+00DF> auf dem Gute Kempen Hof, in der Nahe von Wenden, die holzerne Kirche und der dabeistehende Thurm bis aus das Fundament zerstort worden seien ; freilich soll die Kirche ihrer Bausalligkeit wegen bereits zum Abbruch bestimmt gewesen sein, so da<U+00DF> das Zerstorungswerk des Sturms kein allzu schwieriges gewesen sein wird. erzahlen.",NA,"lv","1:1:5"
